taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,NCBI Taxon ID,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Habitat,Host Name,Isolation,Isolation Country,Genome Size   * assembled,Gene Count   * assembled
2708742402,Virus,Draft,Single Virus Genomics,Uncultured Surface Seawater Single Virus 17_C23,University of Alicante,2708742402,10239,Environmental,Aquatic,Coastal,Marine,,,Surface seawater,Spain,86487,124
2588253564,Virus,Finished,Synechococcus phage S-CAM8,Synechococcus phage S-CAM8 0608BI06,Broad Institute,2588253564,754038,Environmental,Aquatic,Neritic zone,Marine,,Synechococcus sp. WH7803,"seawater, Seal Beach Pier, CA",,171407,209
2602041869,Virus,Finished,Enterobacteria phage HX01,Escherichia phage HX01,Nanjing Agricultural University,2602041869,1237364,,,,,,Escherichia coli DM01,,,169158,268
2706796444,Virus,Draft,Fungus (Fusarium poae) associated viral genomes,Fusarium poae mitovirus 2,"National Institute of Fruit Tree Science, National Agriculture and Food Research Organization (NARO)",2706796444,1848151,Host-associated,Fungi,,,,Fusarium poae,,,2414,1
2706796200,Virus,Draft,Marine snail associated circular virus RefSeq Genome,Marine snail associated circular virus I0084,University of South Florida,2706796200,1692255,Host-associated,Animal,,,,Snail,,,2305,2
2738542513,Virus,Draft,Redefining the invertebrate RNA virosphere,Wenling picobirna-like virus 1 WLJQ144192,"BGI Tech Solutions Co., Ltd.",2738542513,1923528,Host-associated,Arthropoda,,,,,,China,1881,1
638276177,Virus,Finished,Hordeum mosaic virus,Hordeum mosaic virus,"U.S. Department of Agriculture, Agricultural Research Service , University of Nebraska-Lincoln",638276177,41764,,,,,,Hordeum,,,9463,1
2706795294,Virus,Draft,"Sewage-associated viruses from Christchurch Wastewater Treatment Plant, New Zealand",Sewage-associated circular DNA virus-18 SaCV-18_NZ-BS3994-2012,University of Canterbury,2706795294,1592085,Engineered,Wastewater,,,,,,New Zealand,2290,2
2706796108,Virus,Draft,Gammarus sp. amphipod associated circular virus RefSeq Genome,Gammarus sp. amphipod associated circular virus I0153,University of South Florida,2706796108,1692250,Host-associated,Arthropoda,,,,Gammarus sp.,,,1999,2
2602041862,Virus,Finished,Night-heron coronavirus HKU19,Night-heron coronavirus HKU19,"Department of Microbiology, The University of Hong Kong",2602041862,1159904,,,,,,Nycticorax,,,26077,6
2738542798,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei partiti-like virus 25 QTM20591,"BGI Tech Solutions Co., Ltd.",2738542798,1923032,Host-associated,Arthropoda,,,,,,China,1855,1
2757320880,Virus,Draft,Genome sequencing of Black currant leaf chlorosis associated virus,Black currant leaf chlorosis associated virus,University of Arkansas,2757320880,1937789,Host-associated,Plants,,,,Plants,,,7627,3
2738542006,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai tombus-like virus 3 BHZY54477,"BGI Tech Solutions Co., Ltd.",2738542006,1922724,Host-associated,Mollusca,,,,,,China,5029,3
642918897,Virus,Finished,Oat dwarf virus,Oat dwarf virus,,642918897,497863,,,,,,Avena sativa,,,2740,4
638276466,Virus,Finished,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacterium phage PBI1,University of Pittsburgh,638276466,373410,,,,,,Mycobacterium,,,64494,81
2738542329,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai narna-like virus 16 BHJP26864,"BGI Tech Solutions Co., Ltd.",2738542329,1922443,Host-associated,Echinodermata,,,,Echinodermata,,China,2417,1
2588253651,Virus,Permanent Draft,Salicola phage CGphi29,Salicola phage CGphi29,Broad Institute,2588253651,754067,,,,,,Salicola,,,40695,64
2700988931,Virus,Draft,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacterium phage JacAttac,"National Center for Biotechnology Information (NCBI), University of Pittsburgh",2700988931,1089136,,,,,,Mycobacterium smegmatis str. MC2 155,,,68311,102
638275987,Virus,Finished,Enterobacteria phage HK022,Escherichia virus HK022,University of Pittsburgh,638275987,10742,,,,,,Escherichia coli,,,40751,57
2708742311,Virus,Draft,"Molluscs and insect larvae associated viral genomes from Lake Sarah, New Zealand",Lake Sarah-associated circular virus-35 LSaCV-35-LSCO-2013,University of Canterbury,2708742311,1685763,Host-associated,Invertebrates,,,,,,New Zealand,3481,2
2700988745,Virus,Draft,Edwardsiella phage PEi2,Edwardsiella phage PEi2,"National Research Institute of Fisheries Science, Fisheries Research Agency",2700988745,1325371,,,,,,Edwardsiella ictaluri,,,43378,71
2597489868,Virus,Finished,Tomato leaf curl Yemen betasatellite,Tomato leaf curl Yemen betasatellite,University of Arizona,2597489868,1176156,,,,,,Solanum lycopersicum,,,1352,1
2716885015,Virus,Draft,Bat mastadenovirus WIV11 RefSeq Genome,Bat mastadenovirus WIV11,"Chinese Academy of Sciences, Wuhan Institute of Virology",2716885015,1788433,Host-associated,Mammals,,,,Chiroptera,,,38073,33
642973558,Virus,Finished,Kluyvera phage Kvp1,Kluyvera phage Kvp1,Public Health Agency of Canada,642973558,47049,,,,,,Kluyvera cryocrescens,,,39472,48
638276873,Virus,Finished,Strawberry mild yellow edge virus,Strawberry mild yellow edge virus,"Julius Kuehn Institute, Germany",638276873,12187,,,,,,Fragaria x ananassa,,,5966,6
650627103,Virus,Finished,Tomato leaf curl Togo betasatellite-[Togo:2006],Tomato leaf curl Togo betasatellite-[Togo:2006],"University of California, Davis",650627103,929051,,,,,,Solanum lycopersicum,,,1388,1
2738542904,Virus,Draft,Redefining the invertebrate RNA virosphere,Changjiang tombus-like virus 17 CJLX30686,"BGI Tech Solutions Co., Ltd.",2738542904,1922810,Host-associated,Arthropoda,,,,Procambarus clarkia,,China,3791,3
2595698643,Virus,Finished,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacterium phage ArcherS7,University of Pittsburgh,2595698643,1327938,,,,,,Mycobacterium smegmatis mc2 155,,,156558,268
638276161,Virus,Finished,Heterosigma akashiwo RNA virus,Heterosigma akashiwo RNA virus,University of British Columbia,638276161,324900,,,,,,Heterosigma akashiwo,,,8587,1
651703026,Virus,Finished,Candiru virus,Candiru virus,Columbia University,651703026,629725,,,,,,Homo sapiens,,,12495,4
2706796328,Virus,Draft,Barley yellow striate mosaic virus RefSeq Genome,Barley yellow striate mosaic cytorhabdovirus Hebei,China Agricultural University,2706796328,1985699,Host-associated,Plants,,,,Barley,,,12706,10
2706795893,Virus,Draft,Idiomarinaceae phage Phi1M2-2 RefSeq Genome,Idiomarinaceae phage Phi1M2-2,"Applied Medical Sciences, University of Southern Maine",2706795893,1527515,Host-associated,Microbial,,Bacteria,,Idiomarinaceae,,,36844,65
638275526,Virus,Finished,"Complete genomes and proteomes of 27 Staphylococcus aureus bacteriophages - Targanta Therapeutics, Canada",Staphylococcus phage 71,Targanta Therapeutics Corporation,638275526,320844,,,,,,Staphylococcus aureus,,,43114,72
638275960,Virus,Finished,Duck adenovirus A,Duck adenovirus A,Medical Research Council (MRC),638275960,130328,,,,,,Anas platyrhynchos,,,33213,31
2706796634,Virus,Draft,Tobacco mosqueado virus RefSeq Genome,Tobacco mosqueado virus RS-01,University of Brasilia,2706796634,1792583,Host-associated,Plants,,,,Nicotiana tabacum,,,9896,1
638275880,Virus,Finished,Cotesia congregata bracovirus,Cotesia congregata bracovirus,Universite Francois Rabelais UMR CNRS 7261,638275880,39640,,,,,,Cotesia congregata,,,567670,164
638276023,Virus,Finished,Salmonella phage epsilon15,Salmonella phage epsilon15,Point Loma Nazarene University,638276023,215158,,,,,,Salmonella enterica,,,39671,49
2757320660,Virus,Draft,Genome sequencing of Flavobacterium phage,Flavobacterium phage 2A,University of Copenhagen,2757320660,1792273,Host-associated,Microbial,,Bacteria,,Bacteria,,,46575,61
638275716,Virus,Finished,"Phages of Burkholderia cepacia-TAMU, USA",Burkholderia phage Bcep781,Texas A and M University,638275716,209052,,,,,,Burkholderia cepacia,,,48247,66
2595698668,Virus,Finished,Aeromonas phage CC2,Aeromonas phage CC2,Nanjing Agricultural University,2595698668,1204516,,,,,,Aeromonas hydrophila,,,231743,427
2706796252,Virus,Draft,Pseudomonas phage YH6 RefSeq Genome,Pseudomonas phage YH6,Jilin University,2706796252,1566995,Host-associated,Microbial,,Bacteria,,Pseudomonas,,,73050,90
2706796598,Virus,Draft,Shayang Fly Virus 3 RefSeq Genome,Shayang Fly Virus 3 SYY1-1,Chinese Center for Disease Control and Prevention (China CDC),2706796598,1608067,Host-associated,Arthropoda,,,,Fly,,,15462,5
638276780,Virus,Finished,Sida leaf curl virus,Sida leaf curl virus,Zhejiang University,638276780,337823,,,,,,Sida cordifolia,,,2757,6
638275767,Virus,Finished,Chaetoceros salsugineum DNA virus,Chaetoceros salsugineum DNA virus,,638275767,674980,,,,,,Chaetoceros,,,6000,6
2602041880,Virus,Finished,Peanut stunt virus satellite RNA,Peanut stunt virus satellite RNA,National Autonomous University of Mexico,2602041880,193122,,,,,,Arachis hypogea,,,393,1
2706795863,Virus,Draft,Feces-associated ssDNA viruses from mammals and birds in New Zealand,Faeces associated gemycircularvirus 10 P14,University of Canterbury,2706795863,1391025,Host-associated,Birds,Fecal,Digestive system,,Sturnus vulgaris,,New Zealand,2229,2
651703008,Virus,Finished,"Characterisation of six badnavirus species - leaf streak disease of banana in East Africa - Queensland Univ of Tech, Australia",Banana streak UA virus,Queensland University of Technology,651703008,1016854,,,,,,Musa sp. cv. Likhako,,,7519,3
2597490040,Virus,Finished,Halastavi arva RNA virus,Halastavi arva RNA virus,ANTSZ Baranya County Institute of State Public Health Service,2597490040,1088890,,,,,,Cyprinus carpio,,,9565,2
638276680,Virus,Finished,Pseudomonas phage EL,Pseudomonas phage EL,University of Leuven ? KU Leuven,638276680,273133,,,,,,Pseudomonas aeruginosa,,,211215,201
2757320677,Virus,Draft,Genome sequencing of Lodeiro virus,Lodeiro virus,University of Washington,2757320677,1911102,Host-associated,Invertebrates,,,,invertebrates,,,9850,5
2602041895,Virus,Finished,Nam Dinh virus,Nam Dinh virus,Belgium Bernhard Nocht Institute for Tropical Medicine,2602041895,325676,,,,,,Culicidae,,,20192,5
2595698720,Virus,Finished,Eel picornavirus 1,Eel picornavirus 1,Jena University Hospital,2595698720,1398149,,,,,,Anguilla anguilla,,,7539,1
2738542697,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei coleoptera virus 2 QCM76287,"BGI Tech Solutions Co., Ltd.",2738542697,1922861,Host-associated,Arthropoda,,,,,,China,11668,1
642918881,Virus,Finished,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacterium phage Nigel,University of Pittsburgh,642918881,543152,,,,,,Mycobacterium smegmatis,,,69904,95
2706796415,Virus,Draft,Enterobacteria phage UAB_Phi20 RefSeq Genome,Enterobacteria phage UAB_Phi20,Universitat Autonoma de Barcelona (UAB),2706796415,876449,Host-associated,Microbial,,Bacteria,,Enterobacterales,,,41809,80
2738542854,Virus,Draft,Redefining the invertebrate RNA virosphere,Changjiang sobemo-like virus 2 CJLX29674,"BGI Tech Solutions Co., Ltd.",2738542854,1922801,Host-associated,Arthropoda,,,,Procambarus clarkia,,China,6056,3
2757320770,Virus,Draft,Genome sequencing of Saccharomyces kudriavzevii virus L-A1,Saccharomyces kudriavzevii virus L-A1,University of Idaho,2757320770,1921825,Host-associated,Protozoa,,,,protozoa,,,4580,2
641201249,Virus,Finished,Malvastrum yellow mosaic virus satellite DNA beta,Malvastrum yellow mosaic virus satellite DNA beta,Zhejiang University,641201249,377463,,,,,,Malvastrum coromandelianum L.,,,1357,1
638275942,Virus,Finished,Dendrolimus punctatus densovirus,Dendrolimus punctatus densovirus,Wuhan University,638275942,292208,,,,,,Dendrolimus punctatus,,,5039,3
2757320737,Virus,Draft,Genome sequencing of Bastrovirus 7,Bastrovirus 7,Wellcome Trust Sanger Institute,2757320737,1803394,Host-associated,Unclassified,Unclassified,Unclassified,,vertebrates,,,6339,3
2757320867,Virus,Draft,Genome sequencing of Itacaiunas virus,Itacaiunas curiovirus,Commonwealth Scientific and Industrial Research Organisation (CSIRO),2757320867,490111,Host-associated,Invertebrates,,,,invertebrates,,,12536,7
2706795329,Virus,Draft,Tacheng Tick Virus 1 RefSeq Genome,Tacheng Tick Virus 1 TC253,Chinese Center for Disease Control and Prevention (China CDC),2706795329,1608083,Host-associated,Arthropoda,,,,Tick,,,19171,3
2708742335,Virus,Draft,Gossypium mustelinium symptomless alphasatellite RefSeq Genome,Bhindi yellow vein alphasatellite Pakistan:Lahore:Urtica dioica_2013,University of Punjab,2708742335,1841147,Host-associated,Plants,,,,Abelmoschus esculentus,,,1361,1
2706796189,Virus,Draft,Erwinia phage genome sequencing - Brigham Young University,Erwinia phage vB_EamM_Caitlin,Brigham Young University,2706796189,1883379,Host-associated,Microbial,,Bacteria,,Erwinia,,,241147,278
638276843,Virus,Finished,Spleen focus-forming virus,Spleen focus-forming virus,,638276843,11819,,,,,,Homo sapiens,,,6296,4
2706795374,Virus,Draft,Mycobacterium phage Colbert RefSeq Genome,Mycobacterium phage Colbert,Oregon State University,2706795374,663553,Host-associated,Microbial,,Bacteria,,Mycobacterium,,,67774,100
2738542147,Virus,Draft,Redefining the invertebrate RNA virosphere,Wuhan Mosquito Virus 7 XC1-5,"BGI Tech Solutions Co., Ltd.",2738542147,1608132,Host-associated,Arthropoda,,,,,,China,2396,1
2738541665,Virus,Draft,Redefining the invertebrate RNA virosphere,Wenzhou bivalvia virus 3 beimix38484,"BGI Tech Solutions Co., Ltd.",2738541665,1923555,Host-associated,Mollusca,,,,,,China,5077,2
638276392,Virus,Finished,Mamestra configurata nucleopolyhedrovirus B,Mamestra configurata nucleopolyhedrovirus B,"Pacific Agr-Food Research Centre, Canada",638276392,204440,,,,,,Mamestra configurata,,,158482,168
2738542154,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei picorna-like virus 69 WGML147773,"BGI Tech Solutions Co., Ltd.",2738542154,1923152,Host-associated,Arthropoda,,,,,,China,11079,3
2597490235,Virus,Finished,Nocardia phage NBR1,Nocardia phage NBR1,La Trobe University,2597490235,1109711,,,,,,Nocardia brasiliensis,,,46140,69
638276793,Virus,Finished,Simian T-lymphotropic virus 1,Simian T-lymphotropic virus 1,State University of New York (SUNY) Upstate Meical University,638276793,33747,,,,,,Gorilla gorilla,,,9028,4
642973568,Virus,Finished,Mouse parvovirus 5a,Mouse parvovirus 5a,,642973568,576714,,,,,,Mus musculus,,,4746,6
651703034,Virus,Finished,Clostridium phage phiCD6356,Clostridium phage phiCD6356,,651703034,864178,,,,,,Clostridium difficile,,,37664,59
2595698612,Virus,Finished,"Halovirus genome project- Univ of Pittsburgh, USA",Halovirus HRTV-8,University of Pittsburgh,2595698612,1273755,,,,,,Halorubrum sp. B2-2,,,74519,128
2738541722,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai noda-like virus 14 BHHK130223,"BGI Tech Solutions Co., Ltd.",2738541722,1922467,Host-associated,Cnidaria,,,,Bolocera,,China,3240,1
2595698956,Virus,Finished,Blueberry virus A,Blueberry virus A,Iwate University,2595698956,1206566,,,,,,Vaccinium corymbosum (highbush blueberry),,,17798,10
638276250,Virus,Finished,Human papillomavirus type 92,Human papillomavirus type 92,Lund University,638276250,211787,,,,,,Homo sapiens,,,7461,7
2711768827,Virus,Draft,Escherichia phage HY01 RefSeq Genome,Escherichia phage HY01,Kyunghee University,2711768827,1434323,Host-associated,Microbial,,Bacteria,,Escherichia,,,166977,255
2738542318,Virus,Draft,Redefining the invertebrate RNA virosphere,Changjiang crawfish virus 6 CJLX30496,"BGI Tech Solutions Co., Ltd.",2738542318,1922770,Host-associated,Arthropoda,,,,,,China,9743,2
2773857848,Virus,Draft,Genome sequencing of Beihai zhaovirus-like virus 5,Beihai zhaovirus-like virus 5,"National Institute for Communicable Disease Control and Prevention, China CDC",2773857848,1922761,Host-associated,Invertebrates,,,,invertebrates,,,4925,1
2700988960,Virus,Draft,Pygoscelis adeliae papillomavirus RefSeq Genome,Pygoscelis adeliae papillomavirus,"National Center for Biotechnology Information (NCBI), University of Canterbury",2700988960,1480065,,,,,,Pygoscelis adeliae,,,7637,7
2757321038,Virus,Draft,Genome sequencing of Peach rosette mosaic virus,Peach rosette mosaic virus,University of Arkansas,2757321038,65068,Host-associated,Plants,,,,Plants,,,13970,2
2700989041,Virus,Draft,Tipula oleracea nudivirus Genome sequencing,Tipula oleracea nudivirus,Universite Francois Rabelais UMR CNRS 7261,2700989041,1546257,,,,,,,,,145704,131
2706795119,Virus,Draft,Chrysanthemum stem necrosis virus RefSeq Genome,Chrysanthemum stem necrosis virus PD4412741,"Wageningen University, The Netherlands",2706795119,83871,Host-associated,Plants,,,,Chrysanthemum,,,16732,5
2738541778,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei earwig virus 1 WGML148351,"BGI Tech Solutions Co., Ltd.",2738541778,1922890,Host-associated,Arthropoda,,,,,,China,2332,1
2602041889,Virus,Finished,Rhodococcus phage REQ3,Rhodococcus phage REQ3,La Trobe University,2602041889,1109714,,,,,,Rhodococcus equi,,,39474,57
2738542126,Virus,Draft,Redefining the invertebrate RNA virosphere,Changjiang crawfish virus 1 CJLX30787,"BGI Tech Solutions Co., Ltd.",2738542126,1922765,Host-associated,Arthropoda,,,,Procambarus clarkia,,China,9103,2
2706795614,Virus,Draft,Tuhoko virus 2 RefSeq Genome,Tuhoko virus 2,University of Hong Kong,2706795614,798073,Host-associated,Mammals,,,,Fruit bat,,,15432,7
2738542505,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei picorna-like virus 21 WHBL73090,"BGI Tech Solutions Co., Ltd.",2738542505,1923101,Host-associated,Mollusca,,,,Unio douglasiae,,China,9311,2
642973623,Virus,Finished,Soybean yellow mottle mosaic virus,Soybean yellow mottle mosaic virus,"National Academy of Agricultural Science, RDA, Korea",642973623,578361,,,,,,Glycine max (soybean),,,4009,5
2738542462,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei toti-like virus 21 CC64629,"BGI Tech Solutions Co., Ltd.",2738542462,1923310,Host-associated,Arthropoda,,,,,,China,6659,2
2706795113,Virus,Draft,Malvastrum yellow vein Honghe virus RefSeq Genome,Malvastrum yellow vein Honghe virus Y249,Zhejiang University,2706795113,676044,Host-associated,Plants,,,,Malvastrum,,,2740,6
642973540,Virus,Finished,Erwinia phage phiEa21-4,Erwinia phage phiEa21-4,Brock University,642973540,557393,,,,,,Erwinia amylovora,,,84576,144
